draw,staker_count,staker_tvl,initial_player_threshold,player_threshold,activation_threshold_pct,funding_minutes,threshold_decay_steps,cycle_minutes,pending_withdrawn_count,pending_withdrawn_tvl,player_position_count,player_tvl,bootstrap_player_tvl,countdown_player_tvl,player_effective_wallet_count,player_largest_share,player_gini,median_player_profit_multiple,target_player_probability,activated,activation_reason,winner_mode,winner_id,gross_prize,protocol_fee,winner_profit,staker_jackpot_paid,staker_pro_rata_paid,staker_erosion_paid,protocol_revenue_cumulative,staker_cumulative_pnl,player_cumulative_pnl
765,546,15094.994773352,150.949947734,80.220991173,0.00531441,60,6,65,0,0,15,118.021371588,85.56806991,32.453301678,5.435862,0.359794,0.588879,32.58772072,0.9,True,activated,player,player_02299,118.021371588,5.859080071,119.584017357,0.0,0.0,8.261496011,2888.714640608,3953.847109237,-6842.561749844
766,548,15104.706807534,151.047068075,38.394138081,0.002541866,130,13,135,0,0,25,52.923764677,42.645654468,10.278110209,11.947101,0.2124,0.433895,34.600586932,0.9,True,activated,player,player_01184,52.923764677,2.577429313,52.675820468,0.0,0.0,3.704663527,2891.29206992,3950.142445709,-6841.43451563
767,553,15244.498551815,152.444985518,47.838851776,0.003138106,110,11,115,0,0,18,58.84569093,54.40087052,4.44482041,7.807275,0.255975,0.526563,41.341941392,0.9,True,activated,player,player_01644,58.84569093,2.189133018,45.712725707,0.0,0.0,4.119198365,2893.481202938,3946.023247344,-6839.504450283
768,552,15255.494242358,152.554942424,100.091297724,0.006561,40,4,45,0,0,8,109.071532228,102.740226531,6.331305697,3.771486,0.32001,0.55212,19.830519198,0.9,True,activated,player,player_01488,109.071532228,3.708380234,78.094231709,0.0,0.0,7.635007256,2897.189583173,3938.388240088,-6835.577823261
769,550,14932.424574043,149.32424574,57.851272304,0.003874205,90,9,95,0,0,13,62.975887195,62.975887195,0,4.816218,0.386184,0.584949,26.26557608,0.9,True,activated,player,player_02682,62.975887195,1.932780204,41.131135971,0.0,0.0,4.408312104,2899.122363376,3933.979927985,-6833.102291361
770,551,14957.7000103,149.577000103,79.491350512,0.00531441,60,6,65,0,0,14,98.290117825,88.857973177,9.432144648,3.201084,0.409101,0.719628,67.383258503,0.9,True,activated,player,player_01421,98.290117825,3.084364862,65.483240622,0.0,0.0,6.880308248,2902.206728238,3927.099619737,-6829.306347975
771,552,14884.346036088,148.843460361,71.191365676,0.004782969,70,7,75,0,0,12,78.637212729,78.637212729,0,4.543938,0.400203,0.580715,35.664175122,0.9,True,activated,player,player_02499,78.637212729,2.358319674,50.312678695,0.0,0.0,5.504604891,2904.565047912,3921.595014846,-6826.160062758
772,555,14953.416301683,149.534163017,64.369553954,0.004304672,80,8,85,0,0,20,94.554611698,70.59175876,23.962852938,6.211809,0.342394,0.568165,33.848248011,0.9,True,activated,player,player_01271,94.554611698,3.108983986,65.689518547,0.0,0.0,6.618822819,2907.674031898,3914.976192027,-6822.650223925
773,556,14978.177361866,149.781773619,52.225675181,0.003486784,100,10,105,2,3.091451771,18,69.25728634,57.98470991,11.27257643,9.572504,0.185621,0.488702,35.532590516,0.9,True,activated,staker,staker_04642,69.25728634,3.462864317,20.777185902,20.777185902,45.017236121,0.0,2911.136896215,3980.77061405,-6891.907510265
774,553,14948.81578807,149.488157881,71.499722501,0.004782969,70,7,75,0,0,14,77.123006956,77.123006956,0,4.762345,0.378302,0.636086,59.57337239,0.9,True,activated,player,player_03356,77.123006956,3.175549022,65.734041904,0.0,0.0,5.398610487,2914.312445237,3975.372003563,-6889.6844488
775,557,15197.570766041,151.97570766,65.420558864,0.004304672,80,8,85,1,0.642919614,19,121.232875403,94.104232409,27.128642994,7.705375,0.212802,0.57817,34.124990102,0.9,True,activated,staker,staker_02647,121.232875403,6.06164377,36.369862621,36.369862621,78.801369012,0.0,2920.374089007,4090.543235196,-7010.917324203
776,553,15071.635378865,150.716353789,52.551543137,0.003486784,100,10,105,0,0,18,74.978508092,72.435417926,2.543090166,7.754318,0.275873,0.513251,31.947651047,0.9,True,activated,player,player_01207,74.978508092,3.434769598,70.509117925,0.0,0.0,5.248495566,2923.808858605,4085.294739629,-7009.103598234
777,549,14981.09531737,149.810953174,58.039832736,0.003874205,90,9,95,0,0,16,62.335840821,62.335840821,0,11.373166,0.174433,0.337725,19.284607257,0.9,True,activated,staker,staker_03536,62.335840821,3.116792041,18.700752246,18.700752246,40.518296534,0.0,2926.925650646,4144.513788409,-7071.439439055
778,546,14910.089142124,149.100891421,64.183044739,0.004304672,80,8,85,0,0,17,75.492182785,64.56835399,10.923828795,7.885041,0.266476,0.509826,39.766965285,0.9,True,activated,staker,staker_04227,75.492182785,3.774609139,22.647654835,22.647654835,49.06991881,0.0,2930.700259785,4216.231362055,-7146.93162184
779,543,14841.391899,148.41391899,51.748733763,0.003486784,100,10,105,0,0,16,60.727974665,60.090808729,0.637165936,7.57418,0.262404,0.513585,27.830830546,0.9,True,activated,player,player_00311,60.727974665,2.544583691,52.598048364,0.0,0.0,4.250958227,2933.244843476,4211.980403828,-7145.225247305
780,546,14870.909306437,148.709093064,46.666489139,0.003138106,110,11,115,2,3.385286525,18,63.480458117,49.361780939,14.118677178,10.330974,0.177489,0.447553,30.240411586,0.9,True,activated,player,player_01621,63.480458117,2.88176196,59.197109309,0.0,0.0,4.443632068,2936.126605436,4207.53677176,-7143.663377197
781,542,14829.711348759,148.297113488,46.537205582,0.003138106,110,11,115,1,9.38930531,18,48.926709543,48.926709543,0,5.92058,0.361639,0.559426,33.485075084,0.9,True,activated,player,player_00384,48.926709543,2.355216836,48.173989557,0.0,0.0,3.424869668,2938.481822273,4204.111902092,-7142.593724365
782,541,14902.368413709,149.023684137,64.149809534,0.004304672,80,8,85,1,1.299343575,15,109.780696278,67.524719223,42.255977055,7.893118,0.205818,0.503061,31.187839986,0.9,True,activated,player,player_01440,109.780696278,4.61584163,95.385639714,0.0,0.0,7.684648739,2943.097663903,4196.427253353,-7139.524917256
783,543,14926.306614281,149.263066143,52.044813067,0.003486784,100,10,105,0,0,19,91.010335222,59.892002775,31.118332447,9.397969,0.169456,0.512346,39.844207603,0.9,True,activated,player,player_00708,91.010335222,3.779405111,78.179420572,0.0,0.0,6.370723466,2946.877069014,4190.056529887,-7136.933598901
784,548,15157.877518609,151.578775186,52.852250884,0.003486784,100,10,105,1,2.643291698,20,95.995255837,72.68604888,23.309206957,11.027973,0.170058,0.484842,27.961757885,0.9,True,activated,player,player_00708,95.995255837,4.326733356,88.927601679,0.0,0.0,6.719667909,2951.20380237,4183.336861979,-7134.540664349
785,545,15072.268279947,150.722682799,80.10021327,0.00531441,60,6,65,0,0,19,192.293957103,87.229711238,105.064245865,8.13701,0.220696,0.56458,45.236346489,0.9,True,activated,player,player_00322,192.293957103,8.72906398,176.402803413,0.0,0.0,10.550587796,2959.93286635,4172.786274183,-7132.719140533
786,544,15072.746778509,150.727467785,72.092480586,0.004782969,70,7,75,2,2.809262357,13,121.25224749,79.152715305,42.099532185,8.122548,0.210976,0.424483,19.362720425,0.9,True,activated,player,player_00394,121.25224749,5.432664039,111.708274062,0.0,0.0,8.487657324,2965.365530389,4164.298616858,-7129.664147247
787,550,15140.057211369,151.400572114,47.511103783,0.003138106,110,11,115,2,3.495478619,22,87.946386082,52.026236282,35.9201498,11.404932,0.183677,0.469976,28.298556158,0.9,True,activated,player,player_03385,87.946386082,4.015680046,82.454167904,0.0,0.0,6.156247026,2969.381210435,4158.142369833,-7127.523580268
788,551,15156.086859123,151.560868591,65.241984248,0.004304672,80,8,85,1,2.920630471,15,99.452260694,77.16578483,22.286475864,6.142279,0.309491,0.555497,27.39461087,0.9,True,activated,player,player_03419,99.452260694,4.158767413,85.978239104,0.0,0.0,6.961658249,2973.539977848,4151.180711584,-7124.720689433
789,545,15138.064193974,151.38064194,58.647962325,0.003874205,90,9,95,2,11.433218043,16,106.353403578,97.022287146,9.331116432,2.559546,0.581953,0.762007,77.216815165,0.9,True,activated,player,player_03424,106.353403578,2.223034306,49.682390069,0.0,0.0,7.44473825,2975.763012155,4143.735973334,-7119.498985488
790,545,15010.046006822,150.100460068,58.151993639,0.003874205,90,9,95,0,0,22,121.283833386,94.281851777,27.001981609,9.878351,0.223126,0.511124,34.984493176,0.9,True,activated,player,player_02688,121.283833386,5.919654909,120.963311611,0.0,0.0,8.489868337,2981.682667064,4135.246104997,-7116.928772061
791,545,14924.888393548,149.248883935,71.385278515,0.004782969,70,7,75,0,0,21,113.538837328,81.141637987,32.397199341,9.15442,0.1979,0.529449,38.230933618,0.9,True,activated,player,player_03436,113.538837328,5.568447677,113.748224466,0.0,0.0,7.947718613,2987.25111474,4127.298386384,-7114.549501124
792,544,14887.977460339,148.879774603,51.911167571,0.003486784,100,10,105,1,21.10841389,20,93.032002355,69.523338504,23.508663851,11.146821,0.166391,0.465766,28.358388666,0.9,True,activated,staker,staker_04585,93.032002355,4.651600118,27.909600707,27.909600707,60.470801531,0.0,2991.902714858,4215.678788621,-7207.581503479
793,545,14934.534260926,149.345342609,79.368238222,0.00531441,60,6,65,0,0,9,87.314506907,87.314506907,0,3.547719,0.42526,0.604226,19.654128024,0.9,True,activated,player,player_03449,87.314506907,3.123126338,65.451415904,0.0,0.0,6.112015483,2995.025841196,4209.566773137,-7204.592614334
794,544,14850.521082548,148.505210825,63.926623775,0.004304672,80,8,85,0,0,17,78.9473213,72.806957575,6.140363725,8.521661,0.204312,0.490206,26.119661258,0.9,True,activated,player,player_03129,78.9473213,3.149588388,65.368491871,0.0,0.0,5.526312491,2998.175429584,4204.040460646,-7202.215890231
795,546,15084.654017313,150.846540173,58.441040358,0.003874205,90,9,95,0,0,16,82.369224718,58.731003377,23.638221341,5.463963,0.35692,0.592249,39.464820721,0.9,True,activated,player,player_03453,82.369224718,3.540065993,73.027099593,0.0,0.0,5.76584573,3001.715495577,4198.274614916,-7199.990110493
796,539,14972.239216099,149.722392161,46.984473132,0.003138106,110,11,115,0,0,17,52.900465519,52.236687346,0.663778173,12.0995,0.148845,0.327674,19.144964631,0.9,True,activated,player,player_01513,52.900465519,2.573098306,52.591900391,0.0,0.0,3.703032586,3004.288593883,4194.57158233,-7198.860176213
797,540,14950.85871836,149.508587184,42.225640978,0.002824295,120,12,125,1,1.125748084,19,45.612477541,42.986402226,2.626075315,10.054297,0.229,0.413207,26.330712964,0.9,True,activated,player,player_00782,45.612477541,1.75836018,36.601716843,0.0,0.0,3.192873428,3006.046954062,4191.378708902,-7197.425662964
798,539,14935.977983176,149.359779832,42.183613387,0.002824295,120,12,125,0,0,21,126.217066092,79.753297369,46.463768723,6.105238,0.269747,0.628625,53.918045648,0.9,True,activated,player,player_00829,126.217066092,4.627063134,96.749394174,0.0,0.0,8.835194626,3010.674017197,4182.543514276,-7193.217531472
799,535,14956.069758653,149.560697587,57.942878594,0.003874205,90,9,95,0,0,13,60.971053182,59.617816458,1.353236724,4.750126,0.37137,0.619994,28.952971586,0.9,True,activated,staker,staker_03539,60.971053182,3.048552659,18.291315955,18.291315955,39.631184568,0.0,3013.722569856,4240.466014798,-7254.188584654
800,539,15100.809809655,151.008098097,72.226705194,0.004782969,70,7,75,0,0,15,83.297744948,73.335862984,9.961881964,3.720282,0.445834,0.68181,37.942410228,0.9,True,activated,player,player_00952,83.297744948,2.308039338,49.683589576,0.0,0.0,5.830842146,3016.030609194,4234.635172652,-7250.665781846
801,536,14914.71808802,149.14718088,88.069918838,0.0059049,50,5,55,0,0,11,102.246638807,94.08408805,8.162550757,2.027623,0.690741,0.725109,40.086940404,0.9,True,activated,player,player_01851,102.246638807,4.866442882,99.619679468,0.0,0.0,7.157264716,3020.897052076,4227.477907936,-7248.374960011
802,538,14994.394157933,149.943941579,98.37822007,0.006561,40,4,45,0,0,15,185.332132717,132.725292361,52.606840356,4.052882,0.42089,0.691686,44.113952797,0.9,True,activated,player,player_00242,185.332132717,5.36638753,112.457438985,0.0,0.0,10.496075911,3026.263439606,4216.981832025,-7243.245271631
803,535,14885.579775186,148.855797752,51.90280736,0.003486784,100,10,105,1,1.815023548,17,77.028151147,69.171349498,7.856801649,6.814943,0.28923,0.566567,38.618008166,0.9,True,activated,player,player_03484,77.028151147,3.457124642,71.077338777,0.0,0.0,5.39197058,3029.720564248,4211.589861445,-7241.310425693
804,538,14983.697449091,149.836974491,52.244922535,0.003486784,100,10,105,0,0,19,79.842356092,55.527908697,24.314447395,7.465034,0.240168,0.578315,26.367034001,0.9,True,activated,player,player_03491,79.842356092,3.170721856,65.832680189,0.0,0.0,5.588964926,3032.891286104,4206.000896518,-7238.892182622
805,539,14981.073267925,149.810732679,71.654009027,0.004782969,70,7,75,0,0,17,91.527950237,83.430895661,8.097054576,7.371815,0.229746,0.537554,36.781693293,0.9,True,activated,player,player_03496,91.527950237,3.524986542,73.38170082,0.0,0.0,6.406956517,3036.416272646,4199.593940002,-7236.010212648
806,540,15094.633109783,150.946331098,52.631731266,0.003486784,100,10,105,0,0,21,81.355506595,55.225577349,26.129929246,11.882116,0.155852,0.452291,32.421117242,0.9,True,activated,player,player_00027,81.355506595,3.513016307,72.442195292,0.0,0.0,5.694885462,3039.929288953,4193.89905454,-7233.828343493
807,539,15107.606883859,151.076068839,65.033293851,0.004304672,80,8,85,1,4.195806855,22,123.612607406,81.695867179,41.916740227,10.298288,0.186417,0.518948,32.033740326,0.9,True,activated,player,player_00691,123.612607406,5.306169465,109.47010235,0.0,0.0,8.652882518,3045.235458418,4185.246172022,-7230.481630439
808,544,15402.97669525,154.029766953,73.671960041,0.004782969,70,7,75,0,0,15,94.531104426,74.572470451,19.958633975,6.963409,0.303186,0.490548,24.764229193,0.9,True,activated,staker,staker_04613,94.531104426,4.726555221,28.359331328,28.359331328,61.445217877,0.0,3049.962013639,4275.050721226,-7325.012734865
809,545,15376.903623767,153.769036238,73.547253348,0.004782969,70,7,75,0,0,17,92.79021476,75.773509462,17.016705298,6.345726,0.251845,0.590813,33.737305643,0.9,True,activated,player,player_01184,92.79021476,4.367840436,89.484283323,0.0,0.0,6.495315033,3054.329854075,4268.555406193,-7322.885260269
810,538,15305.555317583,153.055553176,73.205996612,0.004782969,70,7,75,0,0,20,101.247989452,80.127759247,21.120230205,2.823587,0.582225,0.69549,60.640425124,0.9,True,activated,player,player_03432,101.247989452,4.803458607,98.353072801,0.0,0.0,7.087359262,3059.133312683,4261.468046932,-7320.601359614
811,539,15316.028284893,153.160282849,65.930479641,0.004304672,80,8,85,0,0,15,91.872878066,67.215893237,24.656984829,5.912632,0.262291,0.589972,44.71541898,0.9,True,activated,player,player_02546,91.872878066,3.978193953,82.016786571,0.0,0.0,6.431101465,3063.111506636,4255.036945467,-7318.148452103
812,543,15423.153730152,154.231537302,39.203587432,0.002541866,130,13,135,4,10.057464158,18,92.641602551,54.490147861,38.15145469,6.063047,0.344159,0.585659,35.674955246,0.9,True,activated,staker,staker_04409,92.641602551,4.632080128,27.792480765,27.792480765,60.217041658,0.0,3067.743586763,4343.04646789,-7410.790054654
813,541,15401.468224396,154.014682244,59.668443508,0.003874205,90,9,95,1,0.681270553,12,65.392806731,65.392806731,0,9.461528,0.184017,0.274687,12.732406695,0.9,True,activated,player,player_02381,65.392806731,3.00169167,61.6096382,0.0,0.0,4.577496471,3070.745278433,4338.468971419,-7409.214249852
814,547,15457.039853339,154.570398533,59.883739385,0.003874205,90,9,95,0,0,19,90.936024957,76.297866364,14.638158593,7.227533,0.289738,0.576902,30.164087167,0.9,True,activated,player,player_03037,90.936024957,4.385789605,89.69552425,0.0,0.0,6.365521747,3075.131068039,4332.103449672,-7407.234517711
815,547,15498.57229285,154.985722928,60.044644565,0.003874205,90,9,95,0,0,16,76.712542039,67.177520589,9.53502145,4.951348,0.323119,0.640923,59.690163811,0.9,True,activated,player,player_03551,76.712542039,3.652622224,74.769700208,0.0,0.0,5.369877943,3078.783690263,4326.733571729,-7405.517261993
816,552,15480.81428804,154.80814288,66.639829351,0.004304672,80,8,85,0,0,19,83.247953333,77.547048552,5.700904781,7.881129,0.250883,0.550771,32.857204314,0.9,True,activated,player,player_03555,83.247953333,3.478571666,71.920218395,0.0,0.0,5.827356733,3082.262261929,4320.906214996,-7403.168476926
817,553,15340.553201309,153.405532013,90.584432598,0.0059049,50,5,55,1,0.65937658,13,125.860355459,109.724117877,16.136237582,3.082036,0.531867,0.696702,41.246569076,0.9,True,activated,player,player_02865,125.860355459,2.945969629,64.783647835,0.0,0.0,8.810224882,3085.208231559,4312.095990114,-7397.304221673
818,553,15381.877182996,153.81877183,59.5925438,0.003874205,90,9,95,0,0,16,65.424173485,65.424173485,0,9.82417,0.217351,0.393033,18.547340627,0.9,True,activated,staker,staker_03771,65.424173485,3.271208674,19.627252046,19.627252046,42.525712765,0.0,3088.479440233,4374.248954925,-7462.728395158
819,557,15427.973209473,154.279732095,53.794016326,0.003486784,100,10,105,2,13.946346471,20,67.594676298,56.522623883,11.072052415,6.195852,0.35609,0.562136,39.914227527,0.9,True,activated,player,player_03268,67.594676298,2.176245969,46.080300745,0.0,0.0,4.731627341,3090.655686201,4369.517327584,-7460.173013785
820,557,15328.760154828,153.287601548,53.448081795,0.003486784,100,10,105,1,1.136086044,20,101.196713837,61.254675699,39.942038138,5.577706,0.357952,0.628966,56.592324737,0.9,True,activated,player,player_01602,101.196713837,4.186955766,86.635929524,0.0,0.0,7.083769969,3094.842641967,4362.433557615,-7457.276199583
821,556,15328.608103022,153.28608103,48.10279646,0.003138106,110,11,115,0,0,21,65.399327405,48.425453852,16.973873553,10.912566,0.204207,0.456583,25.868200425,0.9,True,activated,player,player_03587,65.399327405,2.602217889,54.020092813,0.0,0.0,4.577952918,3097.444859857,4357.855604697,-7455.300464554
822,555,15091.968363515,150.919683635,64.965975149,0.004304672,80,8,85,1,4.42771224,17,85.319830296,72.848577703,12.471252593,9.043981,0.222029,0.448503,25.018599531,0.9,True,activated,player,player_00084,85.319830296,3.54985132,73.419563199,0.0,0.0,5.972388121,3100.994711177,4351.883216576,-7452.877927753
823,556,15091.640477536,150.916404775,42.623250248,0.002824295,120,12,125,4,13.020315713,16,46.654521136,46.654521136,0,4.481113,0.414591,0.606591,31.870315331,0.9,True,activated,player,player_03495,46.654521136,2.256998575,46.148789402,0.0,0.0,3.26581648,3103.251709751,4348.617400097,-7451.869109848
824,557,15058.133494892,150.581334949,64.820327134,0.004304672,80,8,85,1,0.862803401,11,64.882621501,64.882621501,0,4.390076,0.340594,0.589107,38.236365093,0.9,True,activated,player,player_00707,64.882621501,2.29512477,48.149154129,0.0,0.0,4.541783505,3105.546834521,4344.075616592,-7449.622451113
825,555,14961.057395151,149.610573952,64.402446355,0.004304672,80,8,85,0,0,14,75.810996687,75.214021496,0.596975191,6.706107,0.30201,0.488474,24.680297453,0.9,True,activated,player,player_03600,75.810996687,3.245501929,66.971306426,0.0,0.0,5.306769768,3108.79233645,4338.768846824,-7447.561183274
826,558,15108.454013055,151.084540131,80.292519092,0.00531441,60,6,65,0,0,17,127.616822245,90.326391305,37.29043094,4.591732,0.377109,0.685321,58.126160893,0.9,True,activated,player,player_03603,127.616822245,4.937928377,102.753816718,0.0,0.0,8.933177557,3113.730264827,4329.835669266,-7443.565934094
827,559,15175.357573197,151.753575732,52.913200066,0.003486784,100,10,105,1,3.104338431,17,70.096731857,64.018190916,6.078540941,3.677715,0.487524,0.65524,46.917642628,0.9,True,activated,player,player_02974,70.096731857,3.26315697,66.906753655,0.0,0.0,4.90677123,3116.993421797,4324.928898036,-7441.922319834
828,560,15108.398563049,151.08398563,38.403522028,0.002541866,130,13,135,2,15.863366793,20,58.357279563,43.183693969,15.173585594,8.668105,0.244703,0.521982,28.347758095,0.9,True,activated,player,player_01701,58.357279563,2.203854873,45.958252158,0.0,0.0,4.085009569,3119.19727667,4320.843888467,-7440.041165137
829,556,15041.25815747,150.412581575,52.445624315,0.003486784,100,10,105,0,0,15,59.495714209,59.495714209,0,3.488069,0.507145,0.634327,36.011658865,0.9,True,activated,player,player_00792,59.495714209,2.862394481,58.550195129,0.0,0.0,4.164699995,3122.059671151,4316.679188472,-7438.738859623
830,557,15075.500717417,150.755007174,47.308518665,0.003138106,110,11,115,0,0,18,55.790835764,55.790835764,0,5.028617,0.403731,0.575385,36.915277375,0.9,True,activated,player,player_03623,55.790835764,2.424870015,49.97788878,0.0,0.0,3.905358503,3124.484541166,4312.773829969,-7437.258371134
831,558,15109.252175171,151.092521752,58.536338661,0.003874205,90,9,95,2,11.07124856,13,59.791529475,59.791529475,0,7.134799,0.204018,0.478031,28.423247479,0.9,True,activated,player,player_01013,59.791529475,2.750480222,56.444531286,0.0,0.0,4.185407063,3127.235021388,4308.588422906,-7435.823444293
832,561,14980.492425869,149.804924259,47.010372579,0.003138106,110,11,115,0,0,22,106.28060144,68.512217976,37.768383464,5.469264,0.296786,0.673107,67.29609121,0.9,True,activated,player,player_02486,106.28060144,3.839234037,80.385088805,0.0,0.0,7.439642101,3131.074255425,4301.148780805,-7432.22303623
833,557,14890.179827847,148.901798278,64.097341669,0.004304672,80,8,85,0,0,22,113.795958636,84.93448855,28.861470086,10.827268,0.158339,0.528202,49.342139316,0.9,True,activated,player,player_03628,113.795958636,5.320110906,109.047824311,0.0,0.0,7.965717105,3136.39436633,4293.1830637,-7429.577430031
834,556,14856.130301719,148.561303017,71.056410693,0.004782969,70,7,75,1,1.963106439,13,82.571924443,75.510314308,7.061610135,5.228349,0.330239,0.59034,27.199419913,0.9,True,activated,player,player_03052,82.571924443,3.382335065,70.044400947,0.0,0.0,5.780034711,3139.776701395,4287.403028989,-7427.179730385
835,561,14894.115850851,148.941158509,57.702856462,0.003874205,90,9,95,2,14.022522819,11,63.709464532,60.531955967,3.177508565,5.438998,0.296266,0.518289,19.501134118,0.9,True,activated,player,player_00037,63.709464532,3.09862816,63.333597549,0.0,0.0,4.459662517,3142.875329555,4282.943366472,-7425.818696027
836,555,14531.151192933,145.311511929,45.600292177,0.003138106,110,11,115,0,0,20,59.799489639,54.762691393,5.036798246,7.287525,0.317211,0.520892,34.802309909,0.9,True,activated,staker,staker_03261,59.799489639,2.989974482,17.939846892,17.939846892,38.869668265,0.0,3145.865304037,4339.752881629,-7485.618185666
837,553,14528.823547677,145.288235477,36.930320102,0.002541866,130,13,135,2,4.109885186,21,45.899650948,40.205318996,5.694331952,11.489036,0.203469,0.433831,24.594660126,0.9,True,activated,player,player_00329,45.899650948,2.276407297,46.464714216,0.0,0.0,3.212975566,3148.141711334,4336.539906063,-7484.681617397
838,556,14558.612285382,145.586122854,69.633391244,0.004782969,70,7,75,0,0,11,72.015945131,72.015945131,0,4.45558,0.343039,0.572449,35.27737505,0.9,True,activated,player,player_02581,72.015945131,2.559669765,53.674841692,0.0,0.0,5.041116159,3150.701381099,4331.498789904,-7482.200171003
839,557,14955.589872841,149.555898728,46.932225729,0.003138106,110,11,115,2,15.365512051,20,74.947116589,49.672427995,25.274688594,7.484892,0.280875,0.578654,43.815563135,0.9,True,activated,player,player_01305,74.947116589,3.362169296,69.127514781,0.0,0.0,5.246298161,3154.063550395,4326.252491742,-7480.316042137
840,556,14927.410929943,149.274109299,46.84379722,0.003138106,110,11,115,1,14.610172116,20,96.70815589,51.423336541,45.284819349,9.243703,0.178743,0.538293,36.675391017,0.9,True,activated,player,player_02546,96.70815589,4.074136177,84.178158278,0.0,0.0,6.769570912,3158.137686572,4319.48292083,-7477.620607402
841,553,14862.869501191,148.628695012,41.97713344,0.002824295,120,12,125,1,0.512545899,24,72.519816334,53.114823334,19.404993,11.53263,0.163071,0.53411,43.762904072,0.9,True,activated,player,player_00333,72.519816334,3.165090681,65.21311008,0.0,0.0,5.076387143,3161.302777253,4314.406533687,-7475.70931094
842,551,14843.240816755,148.432408168,57.505756156,0.003874205,90,9,95,0,0,15,69.065355397,57.978731541,11.086623856,6.662422,0.285632,0.549717,29.875697349,0.9,True,activated,player,player_00201,69.065355397,3.013474394,62.090588357,0.0,0.0,4.834574878,3164.316251647,4309.571958809,-7473.888210456
843,552,14807.397213696,148.073972137,78.692579826,0.00531441,60,6,65,0,0,10,95.572920567,92.776515587,2.79640498,5.183353,0.350421,0.483909,12.268957871,0.9,True,activated,player,player_00335,95.572920567,3.104106422,65.668126458,0.0,0.0,6.69010444,3167.420358069,4302.881854369,-7470.302212438
844,561,15088.634036326,150.886340363,64.951621963,0.004304672,80,8,85,0,0,14,101.726851924,101.726851924,0,3.996599,0.384179,0.682314,42.831809527,0.9,True,activated,player,player_01488,101.726851924,3.132274208,66.634089593,0.0,0.0,7.120879635,3170.552632277,4295.760974735,-7466.313607012
845,558,15046.166838605,150.461668386,52.462739828,0.003486784,100,10,105,1,1.034980595,20,76.390875424,57.569769334,18.82110609,8.366656,0.227338,0.545476,45.921201734,0.9,True,activated,player,player_01075,76.390875424,3.22831749,66.685393587,0.0,0.0,5.34736128,3173.780949767,4290.413613455,-7464.194563222
846,556,14985.740552571,149.857405526,64.508699254,0.004304672,80,8,85,0,0,16,90.866471273,77.389583745,13.476887528,9.749905,0.170637,0.440943,18.137097732,0.9,True,activated,player,player_03694,90.866471273,4.310218693,88.254808157,0.0,0.0,6.360652989,3178.09116846,4284.052960466,-7462.144128926
847,557,15092.928118668,150.929281187,64.97010658,0.004304672,80,8,85,0,0,15,70.326686652,67.105609999,3.221076653,2.973924,0.563903,0.631007,34.27229604,0.9,True,activated,staker,staker_04496,70.326686652,3.516334333,21.098005996,21.098005996,45.712346324,0.0,3181.607502793,4350.863312785,-7532.470815578
848,556,15127.047941618,151.270479416,58.605283107,0.003874205,90,9,95,1,0.672564093,22,125.814830786,94.76082436,31.054006426,6.217654,0.323775,0.627627,59.060103607,0.9,True,activated,player,player_01488,125.814830786,4.253958956,89.632258323,0.0,0.0,8.807038155,3185.861461749,4342.05627463,-7527.917736379
849,551,15080.161108733,150.801611087,72.127943098,0.004782969,70,7,75,0,0,20,103.241530971,85.129153671,18.1123773,7.092877,0.278225,0.580256,44.917453476,0.9,True,activated,staker,staker_05065,103.241530971,5.162076549,30.972459291,30.972459291,67.106995131,0.0,3191.023538297,4440.135729053,-7631.15926735
850,550,14838.722373893,148.387223739,51.739425704,0.003486784,100,10,105,1,0.326316141,15,71.947771633,71.947771633,0,6.400811,0.288459,0.564208,25.270836297,0.9,True,activated,player,player_00171,71.947771633,3.023581424,62.484391062,0.0,0.0,5.036344014,3194.047119721,4435.099385038,-7629.146504759
851,557,14984.177820638,149.841778206,42.319743964,0.002824295,120,12,125,1,1.827103332,18,46.212071797,42.972362207,3.23970959,9.182587,0.209701,0.452414,25.051482374,0.9,True,activated,player,player_02585,46.212071797,1.873698103,38.835108981,0.0,0.0,3.234845026,3195.920817824,4431.864540012,-7627.785357836
852,555,14957.028255427,149.570282554,52.151932806,0.003486784,100,10,105,1,3.827249387,15,83.848417714,79.698988308,4.149429406,5.665875,0.273016,0.587049,41.651766565,0.9,True,activated,player,player_01765,83.848417714,3.984949415,81.583428133,0.0,0.0,5.86938924,3199.905767239,4425.995150772,-7625.900918012
853,556,14834.486866429,148.344868664,57.471841559,0.003874205,90,9,95,1,8.958863161,18,74.68706532,62.186889821,12.500175499,9.265611,0.234915,0.439613,25.341640598,0.9,True,activated,player,player_03012,74.68706532,3.354532055,68.964203622,0.0,0.0,5.228094572,3203.260299294,4420.7670562,-7624.027355495
854,556,14821.784639774,148.217846398,87.521156119,0.0059049,50,5,55,1,1.965556326,9,102.173027464,95.857305974,6.31572149,4.791166,0.300848,0.516577,15.551121555,0.9,True,activated,player,player_03587,102.173027464,4.118856265,85.410380966,0.0,0.0,7.152111922,3207.37915556,4413.614944278,-7620.994099838
